pgrid 	 psihatexact+_real 	 psihatexact+_imag 	              psihatguess+_real 	 psihatguess+_imag 
-7.139357125682910521e+01	5.727263960268067221e-14	6.155775863433069459e-14	-6.413676812807969625e-15	-9.230786975641886663e-14
-7.138309992047580010e+01	-6.726154978592838811e-14	5.528821908657263354e-14	9.471959690431472133e-14	-4.227867847669703506e-15
-7.137262858412249500e+01	-5.019457221789446621e-14	-6.298668216311532786e-14	6.550016221771038264e-15	9.518124212025238664e-14
-7.136215724776918989e+01	6.395208030074712305e-14	-5.494150583374363646e-14	-1.003366581631169603e-13	6.201694471050214454e-15
-7.135168591141588479e+01	5.973989417307367165e-14	6.953720033484978147e-14	-1.308799791237067854e-14	-1.128225264915981031e-13
-7.134121457506259389e+01	-7.721545338059883322e-14	6.778458318938003670e-14	1.114154341340992685e-13	-3.715751664244249182e-14
-7.133074323870928879e+01	-8.225209949290963658e-14	-6.435878456005665372e-14	5.899208539892168998e-14	8.801617332935514679e-14
-7.132027190235598368e+01	4.009104127070806865e-14	-9.422286401886966972e-14	-5.696197290937487271e-14	5.882763606446130490e-14
-7.130980056600267858e+01	8.799140051070321059e-14	1.907763585440177174e-14	-3.890750500006650052e-14	-3.953227739314648689e-14
-7.129932922964937347e+01	-5.644550267030754114e-15	6.209466722855793486e-14	3.567736027810747963e-14	-1.685183370159651570e-14
-7.128885789329606837e+01	-4.400094056771258868e-14	-2.304315520039892261e-15	4.820156782835042639e-15	3.722744066422038020e-14
-7.127838655694276326e+01	5.403101041035280134e-15	-3.148571460626630256e-14	-4.499213804746794366e-14	4.141832605878758724e-16
-7.126791522058945816e+01	2.375075391744186265e-14	1.732853692618272763e-14	5.257839722460009396e-15	-4.950764319102532845e-14
-7.125744388423615305e+01	-2.549828874821198903e-14	1.596980454303753816e-14	5.293991845929858756e-14	4.516496834760522048e-15
-7.124697254788284795e+01	-1.591827273511584197e-14	-2.842012990110034008e-14	-3.964905230161699172e-15	5.441891651902295731e-14
-7.123650121152954284e+01	3.099752485937856177e-14	-1.819448894221978097e-14	-5.830989021200745431e-14	-2.041497084843383770e-15
-7.122602987517623774e+01	1.808817798855837560e-14	3.738393810113440264e-14	1.759696419795853478e-16	-6.155078971272086181e-14
-7.121555853882293263e+01	-3.957613696580773436e-14	1.893229339646780115e-14	6.116516186119932394e-14	-4.331609901562685542e-16
-7.120508720246962753e+01	-1.932621022735009048e-14	-4.042994307803613574e-14	6.522825155764054794e-15	5.933376173523616923e-14
-7.119461586611632242e+01	3.970977070362722252e-14	-2.392419910886459909e-14	-6.235739936458343337e-14	1.023699771340813008e-14
-7.118414452976301732e+01	2.363742841144446889e-14	4.476280013285895413e-14	-1.047358514573380704e-14	-6.429818838668823014e-14
-7.117367319340971221e+01	-4.186641909007813685e-14	2.518591054063317661e-14	6.198659362799730843e-14	-1.309611952144672395e-14
-7.116320185705640711e+01	-2.919637174476071052e-14	-3.921411201685954370e-14	1.733036729970626342e-14	5.918035656315021082e-14
-7.115273052070310200e+01	3.887496828782311881e-14	-3.553346969308244518e-14	-5.923565822997800275e-14	2.342641144389224297e-14
-7.114225918434981111e+01	3.731057441729822234e-14	4.160451002897854312e-14	-2.650124251119928889e-14	-5.910944778852770796e-14
-7.113178784799650600e+01	-3.727435068789120382e-14	3.817738327298592740e-14	5.905082424575245081e-14	-2.734771115641247537e-14
-7.112131651164320090e+01	-4.175925429540120786e-14	-3.186263225419834338e-14	3.458256808102075539e-14	5.346400057242782132e-14
-7.111084517528989579e+01	3.147851909476527083e-14	-4.895116058848976360e-14	-5.152842073168077337e-14	4.130185195690604891e-14
-7.110037383893659069e+01	4.952057528287163414e-14	2.836415074741117691e-14	-4.676216930668464172e-14	-5.079456963059207780e-14
-7.108990250258328558e+01	-2.103935393204994250e-14	5.393945908046253560e-14	4.677899065029387984e-14	-4.501654404594231020e-14
-7.107943116622998048e+01	-4.917113301677585112e-14	-1.350281112141817114e-14	4.880644524740333828e-14	3.889196195860652991e-14
-7.106895982987667537e+01	1.125139488547458494e-14	-5.700477963130231095e-14	-3.631920943052716937e-14	5.857285644021110551e-14
-7.105848849352337027e+01	5.908432569567027674e-14	9.099444006900017513e-15	-5.926654860664625338e-14	-3.012531205227158182e-14
-7.104801715717006516e+01	-7.887046102378292716e-15	5.923295406530209692e-14	2.223676635913363834e-14	-5.922108641715867676e-14
-7.103754582081676006e+01	-5.324606934369420206e-14	3.519736561479706341e-15	6.540502344028707804e-14	1.144590399296687603e-14
-7.102707448446345495e+01	-1.059054700712899737e-14	-5.835788288228115170e-14	-5.800667379694288912e-15	6.828253474826282728e-14
-7.101660314811014985e+01	6.002953169867541096e-14	-1.519358416791072033e-14	-6.612842917701736124e-14	-1.540684656209127707e-15
-7.100613181175684474e+01	1.901221245148095708e-14	5.467842708784206572e-14	-7.464576246019021512e-15	-6.373599752122603139e-14
-7.099566047540353964e+01	-4.869686455363800068e-14	2.566639055753754153e-14	6.492466708220715873e-14	-2.025521130356431752e-14
-7.098518913905023453e+01	-3.655697608687297843e-14	-4.741105134296557437e-14	2.669998701932164742e-14	6.576107415367555492e-14
-7.097471780269692943e+01	4.217131280245139672e-14	-4.026430341725713862e-14	-5.728405907026909582e-14	2.895822247843280019e-14
-7.096424646634362432e+01	4.386569869390126099e-14	3.692213786192189754e-14	-4.053830138805754814e-14	-5.064403864628692273e-14
-7.095377512999031921e+01	-2.893941155032927166e-14	5.223058950721297163e-14	4.720923987606828525e-14	-4.785015864428030479e-14
-7.094330379363702832e+01	-5.871364233024825969e-14	-2.503259046839194559e-14	5.477260772051868592e-14	4.053732585902310178e-14
-7.093283245728372322e+01	1.545549072741575210e-14	-5.726655221668361381e-14	-2.889887109785850766e-14	5.640030811257649658e-14
-7.092236112093041811e+01	5.335499534019574585e-14	4.951804641286397522e-15	-6.278504612391319698e-14	-1.664368294382379356e-14
-7.091188978457711301e+01	2.065530076055207410e-15	5.917580073848701718e-14	1.233186005377248822e-14	-6.721607364836039500e-14
-7.090141844822380790e+01	-5.802793943033574560e-14	8.141714720719487943e-15	6.576880148139902415e-14	3.868518744506054178e-15
-7.089094711187050279e+01	-1.219416098714549730e-14	-5.540312351491747196e-14	1.287946856129043965e-14	6.218540149941681961e-14
-7.088047577551719769e+01	6.847931260864869820e-14	-1.324603307690544524e-14	-6.639230292119369520e-14	2.586360252517833974e-14
-7.087000443916389258e+01	5.494588403530320876e-14	5.693038253272718276e-14	-4.467916311152316998e-14	-5.984243292000801274e-14
-7.085953310281058748e+01	-4.501877959318393166e-14	5.740396805658721948e-14	4.886492960591521541e-14	-4.709373294751945806e-14
-7.084906176645728237e+01	-6.146229343551426044e-14	-2.832908660710880862e-14	5.269004405183878806e-14	3.631515901274140760e-14
-7.083859043010397727e+01	1.408697651614114314e-14	-6.841671511568833719e-14	-2.851159832292461580e-14	6.447151986417459165e-14
-7.082811909375067216e+01	7.232300493434290164e-14	4.145088322964972346e-15	-6.801006953306551074e-14	-1.453295597548013952e-14
-7.081764775739736706e+01	5.590573581315299924e-15	6.699205007473720953e-14	-3.872630815933910958e-16	-6.657834535718616477e-14
-7.080717642104406195e+01	-6.027613551220672137e-14	2.298341139581677930e-14	6.500099364747759842e-14	-1.453529283289589641e-14
-7.079670508469075685e+01	-3.942926741635880573e-14	-5.560796167819393466e-14	2.791706240018309269e-14	6.477122655315124036e-14
-7.078623374833745174e+01	5.006534471282996777e-14	-5.013422341785404921e-14	-5.635521596136487041e-14	3.720810770579563789e-14
-7.077576241198414664e+01	5.469781961230298425e-14	3.323214415947529361e-14	-5.112945383990177999e-14	-4.263992973963380947e-14
-7.076529107563084153e+01	-1.986412894999165996e-14	6.088185172787980175e-14	3.282818293432889746e-14	-6.429985590485317829e-14
-7.075481973927753643e+01	-6.663056945014640549e-14	-1.027149940270289135e-14	6.369079432007441809e-14	2.019011285780556774e-14
-7.074434840292424553e+01	-5.524825254760676513e-15	-6.479782723064961802e-14	-4.189114635900997384e-16	6.381083638475106232e-14
-7.073387706657094043e+01	6.141419852985180792e-14	-2.199121314567275130e-14	-6.491554534985677279e-14	1.357715654234042542e-14
-7.072340573021763532e+01	3.771462883346920739e-14	5.632995729583530948e-14	-3.113918572812348314e-14	-6.311901233751868345e-14
-7.071293439386433022e+01	-4.754154899784718970e-14	4.722110254957726997e-14	5.088755134224952886e-14	-4.204653582149110196e-14
-7.070246305751102511e+01	-5.541571952765727046e-14	-2.800959327814601538e-14	5.403855455820584397e-14	3.744920284253108771e-14
-7.069199172115772001e+01	1.511294371415381959e-14	-6.433049978070276505e-14	-2.231551937156108029e-14	6.489024962369100221e-14
-7.068152038480441490e+01	6.897435313301513892e-14	2.979670671194409206e-15	-6.735472841945740462e-14	-8.733007968808571398e-15
-7.067104904845110980e+01	1.558445786752698299e-14	6.294151474602352396e-14	-1.041545849148010196e-14	-6.322307877515985128e-14
-7.066057771209780469e+01	-5.547085335659814805e-14	3.424227936276815794e-14	6.029802737759343568e-14	-2.951814026198460405e-14
-7.065010637574449959e+01	-5.107288776600435593e-14	-5.064057203727590911e-14	4.602843771420930437e-14	5.301198682961371373e-14
-7.063963503939119448e+01	3.694535436671878504e-14	-5.560874667395710540e-14	-3.577602562846321461e-14	5.520117075772682302e-14
-7.062916370303788938e+01	6.032150299119493926e-14	1.281299905032846503e-14	-6.326034288937217385e-14	-1.852593584059154214e-14
-7.061869236668458427e+01	4.821485828866396762e-15	6.298294383961950432e-14	4.613429373372599496e-16	-7.064808401230845003e-14
-7.060822103033127917e+01	-6.218158494808094130e-14	2.151418045199123124e-14	6.415944609040246265e-14	-1.919539778048003279e-14
-7.059774969397797406e+01	-3.789757831043782126e-14	-5.187229559955687555e-14	3.605840309611783897e-14	5.454981156969119500e-14
-7.058727835762466896e+01	3.888203178026258747e-14	-5.327318038336776232e-14	-4.284558864311323084e-14	5.250371730917794227e-14
-7.057680702127136385e+01	6.128963064984487072e-14	2.488781590209431579e-14	-6.296994687224408896e-14	-2.671374134248202999e-14
-7.056633568491805875e+01	-5.000773097437262720e-15	6.347492467133723120e-14	6.449359697469017485e-15	-6.442271136907609963e-14
-7.055586434856475364e+01	-6.153596359033012082e-14	1.534911212493087395e-14	6.372397496880675111e-14	-1.666873786132951141e-14
-7.054539301221146275e+01	-3.725822516475392318e-14	-5.521241561755831412e-14	3.737261067197478503e-14	5.748693058272785280e-14
-7.053492167585815764e+01	4.411877280212087376e-14	-4.860985325816650289e-14	-4.241444955910986163e-14	4.819615732424654858e-14
-7.052445033950485254e+01	5.891965269174297944e-14	2.155705337883351659e-14	-6.044921656012121911e-14	-2.133571665610133120e-14
-7.051397900315154743e+01	-1.953225393718023355e-15	6.485810488113556964e-14	1.212269688875733120e-15	-6.773778020493099831e-14
-7.050350766679824233e+01	-6.571481393817456904e-14	1.606031891442197324e-14	6.471715964751783290e-14	-1.803815333697300744e-14
-7.049303633044493722e+01	-3.639786483661437394e-14	-5.233383603405980790e-14	3.772491540527953139e-14	5.016466677279530190e-14
-7.048256499409163212e+01	3.532116630381107803e-14	-5.429573966942686244e-14	-3.546477176422081003e-14	5.846453887932251464e-14
-7.047209365773832701e+01	6.317934426076330502e-14	1.852785513746713701e-14	-6.591716076152965640e-14	-1.631004876765498895e-14
-7.046162232138502191e+01	4.983189711104061004e-16	6.167348842838882626e-14	-5.591408452205024157e-15	-6.528554598236412377e-14
-7.045115098503171680e+01	-5.660292506893944143e-14	2.637935328677550106e-14	5.619985628234508502e-14	-3.239573043565025712e-14
-7.044067964867841170e+01	-4.481790837959460722e-14	-4.627524495296187494e-14	4.724930584732919876e-14	4.707098657205104380e-14
-7.043020831232510659e+01	3.058107381393088902e-14	-5.511905201708515876e-14	-2.378253738445574966e-14	6.169035897831604883e-14
-7.041973697597180148e+01	6.136555931552884298e-14	6.401486639712306006e-15	-6.429643781931393278e-14	1.199432081470766735e-15
-7.040926563961849638e+01	1.952475663285900743e-14	6.084680738517486882e-14	-2.473755732458717102e-14	-6.424842157549889946e-14
-7.039879430326519127e+01	-5.150724084171710821e-14	3.859425895950906928e-14	5.003893892030584052e-14	-4.256567826439372862e-14
-7.038832296691188617e+01	-5.385175207311549638e-14	-3.329938223850041164e-14	5.907491152259963771e-14	2.364082765537181622e-14
-7.037785163055858106e+01	6.315095294483635775e-15	-6.495386823626682110e-14	-2.906267956845036167e-16	6.558204094410545780e-14
-7.036738029420527596e+01	6.469398770833714740e-14	-1.471285194870034267e-14	-6.135932535174317426e-14	1.867278452017101997e-14
-7.035690895785197085e+01	3.210863698403538719e-14	5.246441979523984043e-14	-4.462450151071890687e-14	-4.515853332584125544e-14
-7.034643762149867996e+01	-3.031571140286906765e-14	5.417145103015268257e-14	2.668850398990339034e-14	-5.902388132710997091e-14
-7.033596628514537485e+01	-6.725113078142805807e-14	-9.332087288945319241e-15	6.499489797248295180e-14	1.526443188295191739e-15
-7.032549494879206975e+01	-1.703973179915572336e-14	-6.011035732539766488e-14	2.381669054589483488e-14	5.869496040401321020e-14
-7.031502361243876464e+01	4.834062018747089552e-14	-3.864197567605667762e-14	-4.476285972668871952e-14	4.968363146607670483e-14
-7.030455227608545954e+01	5.812098625451311749e-14	3.234336303567089986e-14	-6.135118947737563548e-14	-2.111286750815138721e-14
-7.029408093973215443e+01	-9.885796730886815759e-15	6.559839308137531746e-14	-6.755244931590369217e-15	-6.381307688879111299e-14
-7.028360960337884933e+01	-6.042032981782036177e-14	1.902747278430895017e-14	5.521303822877884595e-14	-3.193940264878601821e-14
-7.027313826702554422e+01	-4.171872927397976650e-14	-5.051328395960040048e-14	5.541373213748302338e-14	4.004066734700976314e-14
-7.026266693067223912e+01	2.398404947165504970e-14	-5.728198475120806230e-14	-1.200315314732051840e-14	6.242300144361491703e-14
-7.025219559431893401e+01	6.130798418936182215e-14	-5.893775656426117030e-15	-6.210429862003037516e-14	1.552907784187093814e-14
-7.024172425796562891e+01	2.934387331701451595e-14	5.304860396151440852e-14	-4.287038814456252612e-14	-4.674599246441725671e-14
-7.023125292161232380e+01	-3.667232477831945906e-14	4.985195312954465416e-14	2.901397762650171053e-14	-5.562742315640178651e-14
-7.022078158525901870e+01	-5.825406795150108787e-14	-1.781658675637622786e-14	6.097765606499158842e-14	-3.252173437703722463e-15
-7.021031024890571359e+01	-1.929381066739718432e-14	-6.000899245670900765e-14	3.017787138478659851e-14	5.844603937619975679e-14
-7.019983891255240849e+01	5.003215090516536350e-14	-3.984301456995860897e-14	-3.919328975789910164e-14	4.958083168635783114e-14
-7.018936757619910338e+01	5.713805072040493878e-14	2.513464187790342207e-14	-6.136651286038817755e-14	-9.446303050027693679e-15
-7.017889623984579828e+01	7.114316507677970413e-15	6.708924931991681997e-14	-1.693173693168536489e-14	-6.171048061517063294e-14
-7.016842490349249317e+01	-5.569482935984634443e-14	3.347263987209919156e-14	4.542194558385093222e-14	-4.410590316422765084e-14
-7.015795356713918807e+01	-5.009279269103230804e-14	-3.671878000459941155e-14	6.119710229015010759e-14	1.758470313069772517e-14
-7.014748223078589717e+01	4.959136555805424012e-15	-6.685534720077932841e-14	1.621659756524646432e-14	6.215829443994314653e-14
-7.013701089443259207e+01	6.322168452092020371e-14	-2.110449380832506844e-14	-5.299914927150392062e-14	3.570743279576083976e-14
-7.012653955807928696e+01	4.683585211294429672e-14	4.005691939981932029e-14	-5.722168747169509999e-14	-2.231926831178574187e-14
-7.011606822172598186e+01	-1.324456985837040250e-14	6.303990677492600548e-14	-5.042125455275059804e-15	-6.547932749010741941e-14
-7.010559688537267675e+01	-6.672460954038578951e-14	1.485147455620226966e-14	5.125626415882708809e-14	-3.706384921980874846e-14
-7.009512554901937165e+01	-3.855567525245538582e-14	-4.760818612260405207e-14	5.430361777572243788e-14	2.333047408341492195e-14
-7.008465421266606654e+01	2.014251536379316649e-14	-6.218266086336424290e-14	5.087695064130283534e-15	6.631947515384268337e-14
-7.007418287631276144e+01	6.345220616962406909e-14	-1.140818234253983343e-14	-5.844229339688180194e-14	2.972181351504575811e-14
-7.006371153995945633e+01	3.826715062183185739e-14	4.479141457683890045e-14	-5.392583646725204139e-14	-2.933079460879087211e-14
-7.005324020360615123e+01	-1.905101189831145819e-14	6.179947522291941861e-14	-2.255548027573226900e-15	-6.659567878964708737e-14
-7.004276886725284612e+01	-6.587586520615984776e-14	1.272658734614028391e-14	5.712364285294681766e-14	-3.452028746184011229e-14
-7.003229753089954102e+01	-4.176338625932182839e-14	-4.439849802130240412e-14	5.402379921208106764e-14	2.988409832648395869e-14
