xgrid 	 psiboa+_real 	 psiboa+_imag 	              psiexact+_real 	 psiexact+_imag 	              pgrid 	 psihatboa+_real 	 psiboa+_imag 	              psihatexact+_real 	 psihatexact+_imag 
-2.960813037905145606e+01	9.527598484629632093e-15	-2.335702503779348202e-15	1.057811747603862971e-14	-6.683580474648173896e-15	-8.466075441646573552e+01	-1.943059028423207113e-16	1.259449859824564148e-16	2.497903919629248062e-14	-6.201273431816931792e-14
-2.960446804614539573e+01	9.454205493657257243e-15	-1.592017674559294776e-15	3.948229419247407419e-14	1.921949352889633350e-14	-8.465028308011243041e+01	-2.790129574668917856e-16	2.891790467006618103e-16	-6.012789501338517609e-14	-3.647480849195836162e-14
-2.960080571323933185e+01	9.310296310125929531e-15	7.071512310201784291e-16	-9.401317858492476438e-15	-6.896243297038661694e-14	-8.463981174375912531e+01	-6.706427235238304132e-17	-4.660196324901011708e-16	-4.012085340621640824e-14	3.806403962949229939e-14
-2.959714338033327152e+01	8.809810868524027156e-15	2.174129595286811842e-15	1.689648165143605194e-14	5.465731635817923440e-14	-8.462934040740582020e+01	-1.207594121843631896e-16	-3.417385408318482276e-16	1.053400533248651503e-14	5.468308099611652702e-14
-2.959348104742721119e+01	6.649983007384221929e-15	3.936923999339815081e-15	-4.652938474682992488e-14	-1.029587497627766722e-14	-8.461886907105251510e+01	6.477734689735200290e-17	-1.339942058461164211e-16	6.443552814111936363e-14	-1.065394739320033727e-15
-2.958981871452115087e+01	7.933509657145057036e-15	5.380287058492692943e-15	-1.880681786556968554e-16	1.501430267171702888e-16	-8.460839773469920999e+01	6.476394199848905913e-17	-3.288031218307025692e-16	7.652245992175358476e-15	-5.222083857169641956e-14
-2.958615638161509054e+01	5.596036880217734960e-15	6.105822798874866400e-15	-9.197897738890124853e-14	-4.086723918905397943e-14	-8.459792639834590489e+01	-5.465997117344980302e-17	7.648165665237080344e-17	-3.356429975002421011e-14	-2.756573965393054185e-14
-2.958249404870902666e+01	3.539957809708896559e-15	6.675055344573653903e-15	-1.563920225468556890e-14	5.271808852461847626e-14	-8.458745506199259978e+01	6.761915544435757672e-17	-1.849341496200979708e-16	-4.604943452209076312e-14	3.071105474387207513e-14
-2.957883171580296633e+01	2.283632632233692700e-15	6.940129604811688942e-15	-6.878990320701594711e-14	-9.427082855887076866e-14	-8.457698372563929468e+01	-1.299016827900895398e-16	-3.824297651825969453e-17	2.564610061900864939e-14	4.359504853457269705e-14
-2.957516938289690600e+01	-6.472747594576057376e-17	7.744252198734857977e-15	-1.971243778466720256e-14	5.253398037461712644e-14	-8.456651238928598957e+01	-1.254087584797635704e-16	-1.485513342285992975e-16	3.642806292480322023e-14	-5.696571253531391814e-15
-2.957150704999084567e+01	-1.241319582328171796e-15	7.309574980976504154e-15	-5.487007350364155230e-14	-3.572788941757011371e-15	-8.455604105293268447e+01	5.590792018963296409e-17	3.369647646495063750e-16	1.485461356761164664e-14	-4.238932654576582962e-14
-2.956784471708478179e+01	-4.028413895676707373e-15	6.870976614904734096e-15	1.763086423953296153e-14	-2.814193487288307918e-14	-8.454556971657937936e+01	8.734050112535757464e-17	1.165120914497878878e-18	-4.433217723580539758e-14	-1.783054925339737654e-14
-2.956418238417872146e+01	-5.499472005871307753e-15	5.310828985238862885e-15	-6.215719616563545532e-14	-6.057313459135678376e-14	-8.453509838022607426e+01	2.702630279837050460e-17	-1.896780207814265757e-17	-1.713699483729306634e-14	3.047188680985907908e-14
-2.956052005127266114e+01	-6.857517864745438374e-15	5.119381811508968286e-15	-2.963871627893863303e-14	7.781487862023314376e-15	-8.452462704387276915e+01	5.605229184737020860e-17	-8.555339397624406035e-17	1.321308115458591855e-14	3.013741254978960005e-14
-2.955685771836660081e+01	-8.174968435614800992e-15	3.454175863292195428e-15	-6.254759535936161569e-14	-5.254432567531253170e-14	-8.451415570751946404e+01	2.983867056222596497e-16	-7.055063082988357547e-17	4.094413174320803013e-14	-1.210821375356812802e-14
-2.955319538546053693e+01	-9.571615953946401177e-15	1.176733427284149579e-15	6.214893295488355721e-14	-2.839982821338952879e-15	-8.450368437116615894e+01	9.490151685929351746e-17	2.095951800551802277e-16	-1.174010323816940193e-14	-3.291892005261348086e-14
-2.954953305255447660e+01	-9.373267438216050056e-15	-4.937983983597432621e-16	-5.350943040149336318e-14	-3.386301166518177889e-14	-8.449321303481285383e+01	1.230320860580178240e-16	2.566473372708528926e-16	-2.596895168687517657e-14	-4.889927135362263747e-15
-2.954587071964841627e+01	-8.996117789441340872e-15	-1.938914246097939576e-15	2.337160454961258937e-14	5.556357126582887066e-14	-8.448274169845956294e+01	-5.516661140193410337e-17	-1.851849070710846039e-16	-1.672518817826617233e-14	2.997769002258458423e-14
-2.954220838674235594e+01	-1.019577444795805918e-14	-4.004337112742001256e-15	1.182012379729154092e-14	-2.347829182513325005e-14	-8.447227036210625783e+01	-4.252814756651233744e-17	4.085475058500684335e-16	3.276415571539385407e-14	1.626246312501990673e-14
-2.953854605383629206e+01	-8.702057959814663851e-15	-6.059901503526275542e-15	3.460803393997890990e-14	3.300711035357135078e-14	-8.446179902575295273e+01	3.089860861197817023e-17	-1.177723152975662379e-16	1.555165820226909714e-14	-2.031977002638536127e-14
-2.953488372093023173e+01	-7.663197165675703618e-15	-8.335708476730714476e-15	-3.604442815840679264e-14	8.113559363301587364e-15	-8.445132768939964762e+01	2.197126946198157911e-16	9.199830484994337217e-17	-9.842857899152025355e-15	-2.470837444043454126e-14
-2.953122138802417140e+01	-8.150080260362233931e-15	-9.418771577617672725e-15	1.253003343690565047e-13	-2.863712276541318768e-15	-8.444085635304634252e+01	-1.161042965253933573e-16	-1.177983683074350881e-16	-3.123928644423534715e-14	8.806727365877165115e-15
-2.952755905511811108e+01	-5.332648258018451519e-15	-1.021474593422812299e-14	-4.666435206959002651e-14	-1.877839122004928409e-14	-8.443038501669303741e+01	-2.318421424815357999e-17	4.901243215008840104e-17	9.205906701143709018e-15	2.760800148264225990e-14
-2.952389672221205075e+01	-3.913866448785841779e-15	-1.197615896520530216e-14	3.450412273380617082e-14	4.152805048231054038e-14	-8.441991368033973231e+01	2.191099772119784809e-16	2.153961607222519168e-16	2.067836418799440896e-14	1.940675814768884833e-15
-2.952023438930598687e+01	-1.244794430328838690e-15	-1.221391464561508161e-14	-1.865540157668971944e-14	1.942234722472594997e-14	-8.440944234398642720e+01	-3.704661166876636092e-17	-1.709669366671148676e-16	1.275499315920685364e-14	-2.537160819702321211e-14
-2.951657205639992654e+01	-4.058839862121962793e-16	-1.201467591422302305e-14	8.550333880773045203e-14	6.660357071931114372e-14	-8.439897100763312210e+01	-8.186592706138043704e-17	3.105366113995678127e-16	-3.017466460627462359e-14	-1.193240240382100789e-14
-2.951290972349386621e+01	2.698695254413765431e-15	-1.287534535488183545e-14	-4.891286986499460102e-14	-2.049002836332835964e-14	-8.438849967127981699e+01	2.321288294308399823e-17	-4.564649754696164947e-17	-8.818362206320431254e-15	2.141351144475624995e-14
-2.950924739058780588e+01	4.919453375649868426e-15	-1.194296229749612777e-14	5.358243028896152457e-14	2.340048546297802345e-14	-8.437802833492651189e+01	-3.163585957878431616e-18	9.746443403007997427e-17	1.155916471495597664e-14	1.689570908827169760e-14
-2.950558505768174200e+01	7.147599538097188322e-15	-1.100552529034015647e-14	1.440696757658223994e-14	6.680738938555853601e-15	-8.436755699857320678e+01	-8.472790741691754447e-17	-4.234795239798544990e-17	2.714880163888128894e-14	-1.295740922269411480e-14
-2.950192272477568167e+01	7.977993982173751354e-15	-9.962830095154618513e-15	7.997557557696561990e-14	-5.178878050537165180e-15	-8.435708566221990168e+01	3.472929744692868256e-17	1.456013712470771608e-17	-1.574865205859447277e-14	-2.336937095181408698e-14
-2.949826039186962134e+01	9.618637430242360266e-15	-8.317972470157373113e-15	-4.606434550380039578e-14	-2.472747657615518884e-14	-8.434661432586659657e+01	1.280069317238112267e-16	4.533960167146462649e-18	-1.734627792955094201e-14	4.750725401369380321e-15
-2.949459805896356102e+01	1.170175160743023057e-14	-6.785684599637180202e-15	1.120522821327716570e-13	4.364063374383411035e-14	-8.433614298951329147e+01	9.781254557167739430e-17	8.196189499373593521e-17	-6.870089399274060698e-15	2.303509934276468063e-14
-2.949093572605749713e+01	1.240317131163784219e-14	-4.270112118973588516e-15	-6.969162230662749716e-14	-5.032919650655240616e-14	-8.432567165315998636e+01	-2.007095169442226427e-16	2.901772587041234138e-16	3.180651488250498848e-14	4.321594208966899191e-15
-2.948727339315143681e+01	1.199514782689146882e-14	-2.899833202951580904e-15	2.745106985680220303e-14	1.284538652163987705e-14	-8.431520031680668126e+01	1.632351784643523779e-16	-3.609340340277441869e-17	1.600083212811133222e-15	-2.405039023149118364e-14
-2.948361106024537648e+01	1.204940716434262960e-14	-4.495263456556184497e-16	-1.570550523572798525e-14	2.601545767550437925e-14	-8.430472898045337615e+01	-1.525898328028570245e-16	-4.308250083041951070e-17	-1.395470306470020562e-14	-1.137660256477410637e-14
-2.947994872733931615e+01	1.160978380866789949e-14	1.901962785335480196e-15	6.346418643920808361e-14	1.988230648667068441e-14	-8.429425764410007105e+01	1.205617750032726699e-16	-2.191406510174424772e-16	-2.250388180679019323e-14	1.916912620001985863e-14
-2.947628639443325227e+01	1.084296825361787061e-14	4.174839628313208585e-15	-2.912975643264277800e-14	-4.094116715279873959e-14	-8.428378630774678015e+01	-1.551304844936074606e-16	-8.243496239447530613e-17	2.189169945585726425e-14	1.911671546792143156e-14
-2.947262406152719194e+01	1.028383830236227375e-14	5.303637020371353192e-15	4.711070482030880752e-14	1.561228092040466235e-14	-8.427331497139347505e+01	6.974391787045784234e-17	-2.657343389853496265e-17	1.490866529656379151e-14	-1.158928654370802338e-14
-2.946896172862113161e+01	8.337958590381840786e-15	6.912321390015001789e-15	-7.169708036436392982e-14	2.837905350953339162e-14	-8.426284363504016994e+01	-2.929121524987615552e-16	-7.923410487821222251e-17	-2.216604846169431547e-15	-2.181713427480310150e-14
-2.946529939571507128e+01	6.559628505306220746e-15	8.961417593243975135e-15	3.295424678352752405e-14	-2.029120324292013496e-14	-8.425237229868686484e+01	-4.449197639459078697e-16	-1.700317943816603736e-16	-2.885288494703016378e-14	3.663080581999043988e-15
-2.946163706280901096e+01	4.548822461141078600e-15	9.921043737710926122e-15	-1.008926548772600161e-13	-3.993701528382698427e-14	-8.424190096233355973e+01	-1.850033837777840812e-16	3.357856850965629520e-16	5.943539297531877146e-15	2.489363370801448039e-14
-2.945797472990294708e+01	1.932038821756580588e-15	1.065582142993202563e-14	2.544634327759600027e-15	3.278024339083931224e-14	-8.423142962598025463e+01	-2.082899491392112628e-16	-2.393539765491787604e-16	1.819804050861754817e-14	4.620512603722537720e-15
-2.945431239699688675e+01	-3.566531900991566157e-16	1.019095412087593272e-14	-7.639648382513448755e-14	-5.190686644700750738e-14	-8.422095828962694952e+01	-1.402410862721778517e-17	-1.495550856010696390e-16	1.086802217124875246e-14	-2.332383476465574595e-14
-2.945065006409082642e+01	-2.674653295072779107e-15	1.034132538148489300e-14	7.725944318839232476e-15	-1.788303013373417465e-14	-8.421048695327364442e+01	1.269669446332756520e-16	-4.002659316408609920e-16	-2.647172275685544468e-14	-1.122981040175633656e-14
-2.944698773118476609e+01	-4.846239852028333027e-15	8.901660504954325230e-15	-8.858000923792056700e-14	5.237587669601145695e-14	-8.420001561692033931e+01	-1.746747537930287074e-16	1.404713242882207161e-16	-9.692127610593044737e-15	2.003742651824489661e-14
-2.944332539827870221e+01	-6.956513419056217940e-15	8.864987513601665321e-15	4.364089441100692635e-14	-4.869996667559227105e-14	-8.418954428056703421e+01	9.657317471158080962e-17	3.192783617117390924e-17	1.169462560011618864e-14	1.541696790239683919e-14
-2.943966306537264188e+01	-8.086316630054242703e-15	6.748577069129003130e-15	-6.259794539348696588e-14	-4.634787957133479145e-14	-8.417907294421372910e+01	1.977158205564136465e-16	-2.406793289143489656e-17	2.319627022122537956e-14	-1.314600951761116834e-14
-2.943600073246658155e+01	-1.018956947432595911e-14	5.150870329480497976e-15	1.313490582238304175e-14	-3.192354788776202194e-14	-8.416860160786042400e+01	5.482027791615518466e-17	-1.580421397849975968e-16	-1.691416092570605116e-14	-2.163110381269668955e-14
-2.943233839956052122e+01	-1.115745633918691035e-14	1.964576147783217601e-15	-9.777152204203519175e-14	-2.439672898109547627e-14	-8.415813027150711889e+01	-2.393587771366058810e-16	1.227099054741431150e-16	-1.770704998392974419e-14	9.458631480158442869e-15
-2.942867606665445734e+01	-1.157990965255700912e-14	6.674111428326344651e-16	8.617709757003070452e-14	-3.488945892394654463e-14	-8.414765893515381379e+01	-1.014404069014732107e-17	8.760881913577791646e-17	-6.394105433139425125e-16	2.166861585603280649e-14
-2.942501373374839702e+01	-1.161473406701728709e-14	-2.702005929484724579e-15	-5.326028479652605622e-14	-9.610987892421064594e-15	-8.413718759880050868e+01	2.336742567366309685e-16	1.282840338947580463e-16	3.046878224450825808e-14	-1.955888831353768667e-15
-2.942135140084233669e+01	-1.185026478243691531e-14	-4.415532993931671351e-15	2.795510363305344819e-14	1.291698184760985004e-14	-8.412671626244720358e+01	1.749747185279881635e-16	-4.520313304051355446e-17	-6.007104937684878653e-15	-2.526546206602801964e-14
-2.941768906793627636e+01	-1.102249996809625415e-14	-7.089481217331474418e-15	-1.592198000572376965e-14	2.383457990044782379e-14	-8.411624492609389847e+01	-2.280817175275774796e-17	2.513636319519979697e-17	-1.812467319814642669e-14	-3.336376403042701049e-15
-2.941402673503021248e+01	-1.006293119272121138e-14	-8.692675806788166868e-15	8.155251409560843226e-14	-9.707799184726497035e-15	-8.410577358974059337e+01	7.276077469306382394e-18	9.076860645868702476e-17	-1.454459583851357748e-14	2.299304583601792395e-14
-2.941036440212415215e+01	-8.416256535755233191e-15	-1.057314775609833720e-14	-8.090979831024780263e-14	4.376249783255101943e-14	-8.409530225338728826e+01	-3.258733303932473584e-16	6.048507118558595496e-17	2.751658827420156747e-14	8.366139853027653605e-15
-2.940670206921809182e+01	-6.757975836354263722e-15	-1.246547848143993566e-14	1.412626722475678968e-13	-1.287229123564087823e-14	-8.408483091703399737e+01	1.860284285443147489e-16	-1.315789293560308098e-16	6.180106158048082074e-15	-1.988799214605516651e-14
-2.940303973631203149e+01	-4.931691124749702391e-15	-1.407947496948925189e-14	-2.811272495309773341e-14	8.751592703332622755e-15	-8.407435958068069226e+01	2.778990013913902486e-17	1.183869931840357232e-16	-1.402780229534118556e-14	-1.447170464521017030e-14
-2.939937740340597117e+01	-2.204899376077793151e-15	-1.454152733075451542e-14	3.063775637508468911e-14	8.529422928450851449e-15	-8.406388824432738716e+01	1.192122833747658627e-16	1.270697082774675009e-16	-2.104757500819006164e-14	1.687607803698411756e-14
-2.939571507049990728e+01	2.729595174231713476e-16	-1.530597652717011307e-14	-4.779244629579900217e-14	3.372094162734948074e-14	-8.405341690797408205e+01	-1.709010098640825367e-16	-3.654612490276580459e-17	2.001503455055971152e-14	1.788856853928671095e-14
-2.939205273759384696e+01	2.505311727688429449e-15	-1.482913530643951521e-14	8.904665071587036381e-14	4.619310736765638004e-14	-8.404294557162077695e+01	3.013756543826134784e-17	2.072366870347305736e-17	1.510342653389020129e-14	-1.336795610063604544e-14
-2.938839040468778663e+01	5.706864191378633672e-15	-1.397185187251546649e-14	-5.406872188186621137e-14	2.369084860241819300e-14	-8.403247423526747184e+01	2.236922856418922851e-17	-1.017560950695158418e-16	-9.392972319967530129e-15	-2.086661302945579910e-14
-2.938472807178172630e+01	6.716765294818815750e-15	-1.314889820912099977e-14	4.536403193390425575e-14	-2.332024973415356042e-14	-8.402200289891416674e+01	1.044604510819526029e-16	1.655313621662956726e-17	-2.754140641792578594e-14	7.928122021148025691e-15
-2.938106573887566242e+01	9.344823944453484599e-15	-1.236024060461023226e-14	-1.026123094515715877e-14	4.805028333675685129e-14	-8.401153156256086163e+01	-7.484063826869337580e-17	3.443837580234706934e-17	1.319699549236116925e-14	2.361875145808082013e-14
-2.937740340596960209e+01	1.159226017314918117e-14	-9.665879263830213279e-15	9.958512063224422528e-14	-1.690666686344361257e-14	-8.400106022620755652e+01	-9.548337305944397951e-17	-1.094112796027062690e-16	1.835531143512588268e-14	-8.291547166409888618e-15
-2.937374107306354176e+01	1.305972124612342047e-14	-7.758813306972142547e-15	-6.654548730802800966e-14	-5.980656663322485162e-15	-8.399058888985425142e+01	-8.684076004124075647e-17	1.063283270135283257e-16	7.735979676338463839e-16	-2.314867308955433634e-14
-2.937007874015748143e+01	1.348967313012738524e-14	-5.356921257637555701e-15	1.022425596678607511e-13	1.298350773417578614e-14	-8.398011755350094631e+01	1.686103500253703126e-16	-1.551541905291425794e-16	-3.035160415128784505e-14	2.047112976052721965e-16
-2.936641640725141755e+01	1.465980106282599194e-14	-3.105273421479860307e-15	-4.637262476752656261e-14	1.670158580966475073e-15	-8.396964621714764121e+01	-8.384060235586712547e-17	-1.292477508879478655e-16	6.157225442795631637e-15	2.506472146343497934e-14
-2.936275407434535722e+01	1.407545178724664830e-14	-6.752226167735246576e-16	1.499395704307623738e-14	-5.551131249860020922e-14	-8.395917488079433610e+01	5.507947852748061292e-17	-5.855129790204412927e-17	1.849237544996630161e-14	1.243025570104666868e-15
